kecamatan,periode,ndvi_unmasked_mean,ndvi_cropland_mean,cropland_pct
Pamotan,2024Q2,0.6083368349141607,0.5535776728934,36.56497268033711
Sulang,2024Q2,0.5674966573313138,0.4826370375445024,40.142089477030915
Sarang,2024Q2,0.5644822462406215,0.4961596899652125,49.28458162386916
Sedan,2024Q2,0.6463040418667937,0.5618820024631445,26.368444325462082
Kaliori,2024Q2,0.40889622495786715,0.47880236740776333,57.65315120181934
Gunem,2024Q2,0.6388179352019251,0.5544537140949172,24.57658219889265
Sale,2024Q2,0.6993746128132009,0.572245812866783,15.059284300707068
Sumber,2024Q2,0.5324849520405438,0.45803257286101906,49.12904702586943
Bulu,2024Q2,0.6354489715235278,0.44917517714578326,17.451105549217562
Rembang,2024Q3,0.2887763534292433,0.28000862908937146,50.751505873221056
Pancur,2024Q3,0.4810654994945485,0.3848527023841791,15.481337496922354
Lasem,2024Q3,0.40918276155154026,0.3409153223616839,16.459052860811457
Kragan,2024Q3,0.43110619667780453,0.3229097342038216,29.170556633757567
Sluke,2024Q3,0.4763564502586496,0.3930987637936922,9.12217467688561
Pamotan,2024Q3,0.39683239215121524,0.36546329212166057,36.56497268033711
Sulang,2024Q3,0.376923616314774,0.3392614103868753,40.142089477030915
Sarang,2024Q3,0.3345830459417021,0.2905784108990079,49.28458162386916
Sedan,2024Q3,0.4296698268016521,0.3606035184780276,26.368444325462082
Kaliori,2024Q3,0.226841270576617,0.2465040641621983,57.65315120181934
Gunem,2024Q3,0.40589112075252826,0.35839825709443135,24.57658219889265
Sale,2024Q3,0.44923737601154756,0.4284600191840739,15.059284300707068
Sumber,2024Q3,0.36348824356828496,0.32841733660171113,49.12904702586943
Bulu,2024Q3,0.4241969698895958,0.3647037736985331,17.451105549217562
Rembang,2024Q4,0.20917971044407843,0.1835539580747372,50.751505873221056
Pancur,2024Q4,0.4095068114344582,0.27605290454597964,15.481337496922354
Lasem,2024Q4,0.28148160915058407,0.2129920624935729,16.459052860811457
Kragan,2024Q4,0.2761150741081229,0.19137549562170297,29.170556633757567
Sluke,2024Q4,0.2561327838123646,0.28143006365431933,9.12217467688561
Pamotan,2024Q4,0.29427014954371117,0.25689969287905384,36.56497268033711
Sulang,2024Q4,0.34273134854743115,0.2702233464749853,40.142089477030915
Sarang,2024Q4,0.22031930569016694,0.19240678482585558,49.28458162386916
Sedan,2024Q4,0.31190224705605585,0.23795537509611772,26.368444325462082
Kaliori,2024Q4,0.1664825165722654,0.17402919746108977,57.65315120181934
Gunem,2024Q4,0.41168427232454374,0.3240703513697707,24.57658219889265
Sale,2024Q4,0.39136326619557377,0.388415249835541,15.059284300707068
Sumber,2024Q4,0.3540425986029392,0.29985265490384305,49.12904702586943
Bulu,2024Q4,0.4809465453564572,0.38255536711799987,17.451105549217562
Rembang,2025Q1,0.49977498338621196,0.5719305487464469,50.751505873221056
Pancur,2025Q1,0.4074016859036782,0.5703873133842177,15.481337496922354
Lasem,2025Q1,0.5914308842118217,0.7560964345144273,16.459052860811457
Kragan,2025Q1,0.35906087625858885,0.586136195582401,29.170556633757567
Sluke,2025Q1,0.6825897750143457,0.689914642727931,9.12217467688561
Pamotan,2025Q1,0.5620390860076345,0.6168698321570998,36.56497268033711
Sulang,2025Q1,0.3564974221601264,0.3793695947270962,40.142089477030915
Sarang,2025Q1,0.6353328354312111,0.6390701955904541,49.28458162386916
Sedan,2025Q1,0.28701196956204017,0.2622700688434423,26.368444325462082
Kaliori,2025Q1,0.3617885601413075,0.45551674500408545,57.65315120181934
Gunem,2025Q1,0.5406061804402474,0.5638833210651777,24.57658219889265
Sale,2025Q1,0.48846775295041844,0.4504149166371293,15.059284300707068
Sumber,2025Q1,0.4912458034788654,0.5020388711500222,49.12904702586943
Bulu,2025Q1,0.4773435981089984,0.43138773376807105,17.451105549217562
Rembang,2025Q2,0.4840707545726293,0.5220002689822943,50.751505873221056
Pancur,2025Q2,0.6698493197469865,0.5904365881812712,15.481337496922354
Lasem,2025Q2,0.530113317092269,0.4851930187894041,16.459052860811457
Kragan,2025Q2,0.6108248212698388,0.5926702474766242,29.170556633757567
Sluke,2025Q2,0.6370566200231386,0.5446433692896282,9.12217467688561
Pamotan,2025Q2,0.619134797717427,0.5766729121939246,36.56497268033711
Sulang,2025Q2,0.5327213385899473,0.4766735847168717,40.142089477030915
Sarang,2025Q2,0.5617732672644057,0.5358560291273765,49.28458162386916
Sedan,2025Q2,0.5845134850346134,0.5119187169306404,26.368444325462082
Kaliori,2025Q2,0.4300703645092441,0.5117528392385948,57.65315120181934
Gunem,2025Q2,0.554774835644017,0.48852256573564856,24.57658219889265
Sale,2025Q2,0.6529322453371944,0.5596832469809923,15.059284300707068
Sumber,2025Q2,0.5334532771867586,0.4815100501449352,49.12904702586943
Bulu,2025Q2,0.6154306545837542,0.4647034556003056,17.451105549217562
Rembang,2025Q3,0.40239333050100734,0.4221480163490114,50.751505873221056
Pancur,2025Q3,0.5612384036593789,0.4767763161252044,15.481337496922354
Lasem,2025Q3,0.5144224573803012,0.4843229714298833,16.459052860811457
Kragan,2025Q3,0.5984528973441862,0.5431297935708651,29.170556633757567
Sluke,2025Q3,0.6080739218922767,0.52124046807493,9.12217467688561
Pamotan,2025Q3,0.5140520318730774,0.49370327860264057,36.56497268033711
Sulang,2025Q3,0.539367025659132,0.5060853992877138,40.142089477030915
Sarang,2025Q3,0.544819733638926,0.505475309919166,49.28458162386916
Sedan,2025Q3,0.5663089698215765,0.5279556351725395,26.368444325462082
Kaliori,2025Q3,0.3590501402106405,0.4140745656474063,57.65315120181934
Gunem,2025Q3,0.5399297423634749,0.5008622183775032,24.57658219889265
Sale,2025Q3,0.562849860346104,0.512162453357621,15.059284300707068
Sumber,2025Q3,0.5075834603540236,0.473818600496356,49.12904702586943
Bulu,2025Q3,0.5873483565278672,0.5244560235021558,17.451105549217562
Rembang,2025Q4,0.29140750646259417,0.2806649833369606,50.751505873221056
Pancur,2025Q4,0.5142219643518823,0.3844670712184689,15.481337496922354
Lasem,2025Q4,0.5083639844207326,0.43401545623311394,16.459052860811457
Kragan,2025Q4,0.5968339370030933,0.5290443651344328,29.170556633757567
Sluke,2025Q4,0.6178980531099,0.594682860520601,9.12217467688561
Pamotan,2025Q4,0.392808376768497,0.3868220003297289,36.56497268033711
Sulang,2025Q4,0.4020945901825954,0.37061921411697824,40.142089477030915
Sarang,2025Q4,0.4668540175337038,0.46613982431904544,49.28458162386916
Sedan,2025Q4,0.4728194534700181,0.45058729185189494,26.368444325462082
Kaliori,2025Q4,0.24540145649035938,0.2510054490930232,57.65315120181934
Gunem,2025Q4,0.45521043619980256,0.3996192229784641,24.57658219889265
Sale,2025Q4,0.4164517719143274,0.4170977183869238,15.059284300707068
Sumber,2025Q4,0.34301919555352434,0.3151568398370882,49.12904702586943
Bulu,2025Q4,0.46783209843834606,0.4259618257735884,17.451105549217562
Rembang,2026Q1,0.39809127797923494,0.40742065116176324,50.751505873221056
Pancur,2026Q1,0.530032152534039,0.3756892691293797,15.481337496922354
Lasem,2026Q1,0.5175550437924186,0.3727146162431737,16.459052860811457
Kragan,2026Q1,0.43833744750976666,0.3480889827857848,29.170556633757567
Sluke,2026Q1,0.6465215873658499,0.519367817192488,9.12217467688561
Pamotan,2026Q1,0.49094176325917493,0.4644378654257122,36.56497268033711
Sulang,2026Q1,0.4473157326674187,0.3993443364900937,40.142089477030915
Sarang,2026Q1,0.4668930594150195,0.3987290734424594,49.28458162386916
Sedan,2026Q1,0.49190534341211156,0.411015877327266,26.368444325462082
Kaliori,2026Q1,0.30575322875809713,0.3575064382746217,57.65315120181934
Gunem,2026Q1,0.5201552502266611,0.45118548408970327,24.57658219889265
Sale,2026Q1,0.567371042821123,0.4701436406808508,15.059284300707068
Sumber,2026Q1,0.43106775869296404,0.3773659708917529,49.12904702586943
Bulu,2026Q1,0.5304391563093176,0.42464071292551503,17.451105549217562
Rembang,2026Q2,0.5111182580992094,0.5494843499282271,50.751505873221056
Pancur,2026Q2,0.7009637204479876,0.646285762708431,15.481337496922354
Lasem,2026Q2,0.6194841967487438,0.6159162645932029,16.459052860811457
Kragan,2026Q2,0.583427310734804,0.545847468610594,29.170556633757567
Sluke,2026Q2,0.6382296723207043,0.5457933523488746,9.12217467688561
Pamotan,2026Q2,0.6458554850643605,0.6067303717434118,36.56497268033711
Sulang,2026Q2,0.5600959710338996,0.5015914410049337,40.142089477030915
Sarang,2026Q2,0.5694908702413889,0.5267713732389869,49.28458162386916
Sedan,2026Q2,0.6266043135726215,0.5496370302985386,26.368444325462082
Kaliori,2026Q2,0.42731454999815044,0.5035291447803564,57.65315120181934
Gunem,2026Q2,0.6269052064503723,0.5520407973810436,24.57658219889265
Sale,2026Q2,0.6472085392143605,0.5572019065276016,15.059284300707068
Sumber,2026Q2,0.5145780740297984,0.4610120119870273,49.12904702586943
Bulu,2026Q2,0.6422933875129052,0.49775543875468353,17.451105549217562
